Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Lable
0.567,9.76,0.477,0.12394714,-0.20944214,0.012313843,-6.4375,-37.9375,29.375,standing
0.386,9.784,0.793,-0.014587402,0.14071655,-0.026351929,-5.625,-38.875,30.125,standing
0.567,9.689,1.065,-0.044036865,0.028411865,-0.01524353,-5.875,-39.6875,30.3125,standing
0.386,9.842,1.285,-0.079559326,0.077316284,0.026748657,-8.0625,-39.75,28.8125,standing
0.491,9.804,0.912,-0.004776001,-0.19952393,0.06098938,-5,-39.375,29.625,standing
0.142,10.052,0.668,0.0693512,0.18301392,-0.07104492,-6.1875,-39.75,28.75,standing
0.4,9.89,1.525,-0.09388733,0.1703949,-0.037261963,-8.5625,-40.5625,26.75,standing
0.31,9.866,0.467,0.3486023,0.18066406,-0.26211548,-6.25,-38.5,29.0625,standing
-0.121,9.727,0.009,0.19369507,0.2665558,-0.19380188,-6,-36.625,31.125,standing
-0.159,9.842,0.285,-0.04374695,0.031326294,-0.028671265,-6.5,-36.8125,30.9375,standing
0.538,9.784,0.615,0.017608643,0.123565674,0.010223389,-7.25,-37.375,30.5,standing
0.377,9.847,0.491,0.005752564,0.002258301,0.001312256,-6.875,-37.375,32.125,standing
0.333,9.827,0.51,-0.016052246,0.03187561,0.008239746,-6.5625,-37.3125,30.9375,standing
0.424,9.78,0.453,0.001922607,0.020095825,0.003997803,-6.625,-37.25,30.875,standing
0.878,9.646,0.706,0.014602661,0.093429565,-0.052490234,-6.5625,-37.125,29.875,standing
0.353,9.818,0.438,0.060775757,0.09048462,-0.04386902,-6.6875,-36.75,31.25,standing
0.367,9.832,0.644,-0.029449463,-0.04588318,0.010391235,-5.4375,-37,30.75,standing
0.477,9.804,0.615,-0.014450073,0.00553894,0.009460449,-5.6875,-37.375,30.5,standing
0.458,9.808,0.587,-0.013412476,-0.06767273,0.000396729,-6,-37.1875,31,standing
0.487,9.789,0.572,0.003189087,0.03187561,-0.004638672,-6.8125,-37.8125,31.125,standing
0.496,9.837,0.644,0.012786865,0.034835815,0.02607727,-7.375,-36.8125,30.875,standing
0.61,9.603,-0.101,-0.007247925,0.06867981,0.13098145,-8.4375,-36.9375,31.375,standing
0.448,9.708,0.453,0.03199768,0.27742004,-0.23730469,-9.8125,-36.375,31.125,standing
0.319,9.804,0.496,0.011169434,0.000823975,-0.010635376,-6.5625,-36.9375,32,standing
0.415,9.794,0.577,-0.006515503,0.059783936,0.022857666,-7.1875,-37,30.9375,standing
0.4,9.842,0.563,-0.007171631,-0.08605957,-0.001968384,-6.5,-37.3125,30.9375,standing
0.439,9.818,0.572,0,0,0,-7.1875,-36.9375,30.6875,standing
0.525,9.789,0.649,0.013885498,-0.102890015,0.007400513,-7.1875,-36.9375,30.4375,standing
0.391,9.77,0.577,-0.008987427,-0.0415802,0.000595093,-7.375,-37.1875,31.375,standing
0.439,9.804,0.663,-0.025527954,0.019592285,0.018493652,-7.8125,-37,30.0625,standing
0.458,9.794,0.611,-0.013183594,-0.01902771,-0.006835938,-7.4375,-36.8125,31.3125,standing
0.377,9.818,0.548,-0.03617859,-0.13044739,0.04083252,-7.375,-37,30.9375,standing
0.381,10.344,0.386,0.010498047,-0.019836426,0.008651733,-7.25,-37.0625,30.9375,standing
0.386,9.832,0.477,-0.011917114,-0.10015869,0.03691101,-6.6875,-36.0625,31.125,standing
0.31,9.784,0.601,-0.026535034,-0.048965454,0.029296875,-7.5625,-36.4375,31.0625,standing
0.491,9.813,0.515,0.045440674,0.20098877,-0.05883789,-7.8125,-36.4375,31.0625,standing
0.501,9.765,0.659,0.006561279,0.054031372,-0.002685547,-7.625,-36.8125,30.6875,standing
0.472,9.765,0.659,0.002670288,0.016998291,-0.003448486,-7.3125,-37.375,30.5625,standing
0.357,9.78,0.563,-0.008682251,-0.03187561,-0.012649536,-7.1875,-37.3125,31.125,standing
0.429,9.804,0.62,0.00718689,0.08811951,0.005355835,-8.25,-36.1875,31.0625,standing
0.41,9.789,0.577,0.008895874,0.005111694,0.001724243,-7.4375,-37.75,30.625,standing
0.381,9.784,0.601,-0.027236938,0.047958374,-0.002761841,-9.5625,-36.9375,29.875,standing
0.367,9.813,0.611,0.037506104,0.06854248,0.03366089,-9.5625,-36.5625,31.3125,standing
0.281,9.698,0.592,-0.19487,-0.35177612,0.11010742,-7.625,-35.5625,32.5625,standing
0.367,9.794,0.788,-0.06765747,-0.06726074,-0.007751465,-7,-36.9375,30.6875,standing
0.4,9.851,0.501,0.057785034,0.05606079,-0.019836426,-7.0625,-36.4375,31,standing
0.357,9.737,0.4,0.006942749,-0.061203003,0.0211792,-7.8125,-36,31.5625,standing
0.381,9.799,0.52,-0.034500122,-0.0448761,0.010635376,-7.4375,-36.8125,31.1875,standing
0.367,9.78,0.472,0.018295288,-0.093566895,-0.015304565,-7.0625,-36.4375,31.375,standing
0.353,9.808,0.515,0.007171631,-0.061691284,-0.006347656,-7.25,-36.4375,31.375,standing
0.396,9.794,0.563,0.000915527,0.09938049,-0.006332398,-8.25,-36.5625,31,standing
0.41,9.789,0.553,0.005554199,0.002502441,0.007873535,-8.25,-36.75,30.6875,standing
0.396,9.804,0.587,-0.008117676,-0.005279541,-0.002090454,-8.375,-36.625,31.1875,standing
0.424,9.804,0.563,0.012069702,0.01727295,-0.006774902,-7.8125,-37.25,30.5625,standing
0.453,9.77,0.534,0.00668335,0.109451294,0.010101318,-8.4375,-37.375,30.125,standing
0.305,9.536,0.51,0.005371094,-0.073638916,-0.008758545,-7.9375,-37,31,standing
0.482,9.497,0.706,0.016143799,0.06210327,-0.039535522,-8.5625,-36.625,31.0625,standing
0.324,9.827,0.501,0.12312317,0.028198242,-0.07695007,-7.1875,-36,30.875,standing
0.639,9.765,0.687,-0.020080566,-0.06010437,0.039352417,-6.4375,-37,31.375,standing
0.333,9.78,0.568,0.11663818,0.19200134,-0.13365173,-6.0625,-36.75,30.9375,standing
0.515,9.808,0.611,0.05607605,0.09591675,0.04244995,-8.125,-36.9375,30.9375,standing
0.624,9.794,0.611,-0.016784668,0.020614624,-0.005004883,-7.625,-37,31.5,standing
-0.423,9.842,0.419,-0.2922058,-0.4646759,0.26385498,-7.375,-36.8125,30.9375,standing
0.41,9.818,0.525,-0.01600647,-0.003448486,0.023147583,-8.5625,-36.5625,31.0625,standing
0.381,9.818,0.548,0.017807007,-0.05041504,-0.010742188,-8.625,-37.125,30.5625,standing
0.434,9.789,0.592,-0.003723145,-0.006896973,0.003234863,-8.5625,-36.625,30.875,standing
0.458,9.799,0.577,0.002365112,-0.06199646,-0.004943848,-8.25,-36.4375,30.75,standing
0.41,9.813,0.615,0.004119873,-0.001678467,-0.005050659,-8.75,-36.5625,30.875,standing
0.458,9.77,0.635,-0.004745483,-0.00453186,-0.001281738,-8.5625,-36.625,29.6875,standing
0.329,9.842,0.659,0.030441284,0.1298523,0.004058838,-9.75,-37,30.4375,standing
0.543,9.952,0.295,0.15361023,0.045333862,0.042510986,-9.625,-36.25,30.25,standing
0.357,9.813,0.467,-0.013626099,-0.07824707,7.63E-05,-8.0625,-37,30.8125,standing
0.42,9.784,0.448,-0.01083374,-0.0345459,0.006240845,-8.375,-36.5625,31.8125,standing
0.415,9.775,0.448,-0.005111694,-0.026611328,-0.000823975,-8.375,-36.0625,30.9375,standing
0.415,9.808,0.51,0.000793457,0.012557983,0.001663208,-8.375,-36.5625,31.3125,standing
0.348,9.808,0.472,0.001174927,-0.06616211,-0.008712769,-8.5625,-36.75,31.375,standing
0.429,9.837,0.553,-0.021255493,-0.047592163,-0.003479004,-8.5625,-37.125,30.9375,standing
0.424,9.837,0.687,0.000808716,-0.001785278,-0.002716065,-8.9375,-37,30.6875,standing
0.448,9.78,0.649,-0.001617432,0.09185791,0.014190674,-9.1875,-37.125,30.6875,standing
0.567,9.818,0.592,-0.050323486,-0.26704407,0.17193604,-7.375,-37,31.3125,standing
0.391,9.765,0.529,0.010528564,-0.038238525,0.02897644,-6.5,-36.5625,31.1875,standing
0.185,9.799,0.347,-0.014022827,-0.08265686,0.028167725,-7,-36.1875,32,standing
0.046,9.827,0.319,-0.036712646,-0.02709961,0.07977295,-8.0625,-36.0625,31.5625,standing
0.343,9.794,0.525,0.010848999,0.0625,0.003890991,-8.1875,-36.375,31.0625,standing
0.658,9.737,0.769,-0.011795044,0.01701355,-0.004074097,-8.1875,-36.8125,31.8125,standing
0.295,9.818,0.333,0.006347656,0.030075073,-0.023391724,-8.625,-36,31.1875,standing
0.4,9.794,0.491,-0.02709961,-0.08572388,0.02355957,-8.625,-36.25,31.3125,standing
0.362,9.808,0.477,-0.017944336,0.022872925,0.001037598,-8.9375,-37,30.75,standing
0.405,9.76,0.496,-0.001785278,-0.070129395,-0.002838135,-7.75,-36.375,31.3125,standing
0.3,9.478,0.697,-0.043655396,0.034103394,-0.006454468,-8.375,-37.375,30.4375,standing
0.367,9.751,0.678,0.0388031,0.06765747,-0.015075684,-8.75,-37.375,29.625,standing
0.639,9.789,0.558,0.06663513,0.02633667,0.007614136,-9.75,-37.3125,30.25,standing
0.329,9.851,0.467,0.013183594,-0.12530518,-0.000762939,-8.0625,-37,31.125,standing
0.29,9.765,0.333,-0.02104187,0.000549316,-0.005096436,-7.5625,-35.9375,32,standing
0.357,9.827,0.544,-0.031066895,0.039382935,0.01663208,-8.4375,-36.375,31.375,standing
-0.37,10.086,0.247,0.019119263,0.009399414,-0.008987427,-8.4375,-36.1875,32.125,standing
0.596,9.737,0.745,0.010391235,0.012908936,0.000900269,-7.4375,-36.875,30.75,standing
0.357,9.842,0.309,0.019332886,-0.008956909,-0.015838623,-6.6875,-36,31.9375,standing
0.185,9.794,0.324,0.027908325,0.020843506,0.02116394,-7.1875,-36.0625,30.9375,standing
0.094,9.856,0.218,0.010314941,0.05659485,0.010391235,-8.25,-35.875,32,standing
0.663,9.708,0.501,-0.16004944,-0.091934204,-0.10650635,-6.5,-36.1875,32.375,standing
0.171,9.775,0.414,0.06524658,0.099609375,-0.07398987,-7.0625,-36.25,32.6875,standing
0.07,9.837,0.147,0.057495117,0.021255493,-0.075408936,-6.6875,-35.25,32.3125,standing
0.219,9.698,0.338,-0.016204834,-0.03894043,0.0158844,-6.5,-36.5625,32.9375,standing
0.257,9.847,0.515,-0.068359375,-0.0881958,0.04685974,-7,-36.0625,32.125,standing
0.305,9.54,0.213,-0.18392944,-0.08859253,0.023391724,-6.875,-36.5625,30.875,standing
0.859,10.11,2.104,-0.2518158,0.05102539,0.22236633,-10.1875,-40.625,26.5,standing
0.429,9.746,1.673,0.027267456,-0.006088257,-0.019866943,-10.75,-41,25.6875,standing
0.538,9.727,1.017,0.2980652,-0.1719513,-0.062576294,-9.1875,-39.5,28.75,standing
0.204,9.866,0.376,0.057296753,0.004394531,-0.0579834,-6.5,-36.25,31.875,standing
0.3,9.732,0.558,0.012924194,0.058242798,-0.041641235,-6.625,-36.625,30.9375,standing
0.353,9.789,0.726,0.001724243,0.06500244,-0.03036499,-6.5,-36.8125,31.0625,standing
0.29,9.804,0.682,-0.02015686,-0.06515503,0.009368897,-6.25,-37.4375,30.9375,standing
0.338,9.78,0.644,0.004150391,-0.050872803,-0.002853394,-6.0625,-37.125,30.75,standing
0.396,9.789,0.649,0.007904053,0.012207031,0.002838135,-6.8125,-37.3125,31.125,standing
0.31,9.775,0.654,0.003189087,0.038360596,0.000640869,-6.625,-37.25,30.75,standing
0.353,9.813,0.654,0.012054443,0.033416748,0.000564575,-7.375,-37.125,30.0625,standing
0.262,9.813,0.644,0.052719116,0.13085938,-0.035064697,-8,-37.1875,30.5,standing
0.3,9.799,0.606,6.10E-05,0.011489868,-0.001495361,-7.8125,-37,30.25,standing
0.324,9.799,0.625,0.014770508,-0.019424438,-0.01298523,-8.0625,-36.9375,30.4375,standing
0.391,9.799,0.63,0.004165649,-0.009124756,0.004730225,-8.375,-37.1875,30.5625,standing
0.324,9.775,0.601,0.011993408,-0.007369995,-0.006668091,-7.8125,-36.1875,30.625,standing
0.386,9.765,0.682,-0.006851196,0.0667572,-0.006149292,-8.1875,-37,30.625,standing
0.362,9.78,0.639,0.008834839,0.002883911,-0.014709473,-7,-38.3125,30.875,standing
0.525,9.976,0.778,-0.008010864,-0.021209717,0.006698608,-7.0625,-38.75,30.3125,standing
0.42,9.756,0.687,-0.011276245,0.05368042,0.005722046,-7.625,-37.125,29.875,standing
0.381,9.765,0.668,-0.002380371,0.016677856,0.005157471,-8.4375,-37.1875,30.5,standing
0.367,9.808,0.721,0.003479004,0.020462036,-0.005340576,-7.9375,-37,30.5,standing
0.353,9.804,0.692,-0.002578735,-0.004119873,0.001586914,-7.875,-37.1875,30.5625,standing
0.396,9.794,0.73,-0.004776001,-0.04573059,0.003463745,-7.8125,-37.625,30.0625,standing
0.444,9.741,0.74,0.002548218,-0.041107178,-0.005218506,-7.25,-36.9375,30.25,standing
0.472,9.899,1.108,0.021240234,-0.01965332,0.003768921,-7.4375,-37.375,30.25,standing
-0.298,10.21,0.462,0.09892273,0.25022888,-0.07788086,-8.75,-37.25,30.4375,standing
0.448,9.55,0.611,-0.04298401,-0.030838013,0.014251709,-7.8125,-36.75,31.375,standing
0.333,9.746,0.462,0.045684814,-0.035217285,-0.023788452,-7.8125,-37,30.9375,standing
0.429,9.78,0.592,-0.055603027,-0.17156982,0.021835327,-6.625,-37.125,30.75,standing
0.463,9.88,0.467,0.0632782,0.04222107,-0.032348633,-5.4375,-39.5625,32.375,standing
0.324,10.253,0.592,-0.009750366,0.026977539,0.002059937,-7.375,-37.25,30.5625,standing
0.758,9.55,1.917,-0.21244812,0.21166992,-0.003753662,-8.375,-40.875,26.0625,standing
1.371,9.756,1.726,0.045944214,0.09075928,-0.09307861,-7,-41.375,26.5625,standing
0.696,9.545,0.639,-0.009689331,-0.036468506,0.020111084,-9.375,-37.8125,29.6875,standing
2.175,9.167,0.644,-0.21913147,-0.05696106,0.2802124,-18,-36.9375,29.375,standing
4.233,10.751,1.831,0.12088013,-0.37101746,0.49189758,-19.375,-37.1875,27.8125,standing
1.026,7.899,5.703,-0.29989624,1.4597626,-0.19683838,-31,-37.375,3.6875,standing
0.472,8.349,5.727,1.0151825,0.88160706,0.97280884,-35.9375,-21.375,-19.8125,standing
-3.476,8.703,6.373,1.1652985,-0.37661743,-1.0708771,-20.3125,-22.625,-10.375,standing
-1.59,8.105,5.937,-0.007446289,0.02520752,0.31236267,-21.125,-31.5,-13.875,standing
-1.705,8.928,4.454,0.019760132,0.15368652,-0.04147339,-23.3125,-30.625,-13.75,standing
-2.686,8.88,-13.736,5.4487305,4.90506,-1.4703369,-14.6875,-31.625,6.625,standing
6.597,-0.978,-7.472,0.21116638,0.4986725,1.0816345,-39.8125,-1.4375,4.0625,standing
7.085,0.49,-7.247,0.05986023,-0.110824585,-0.29348755,-40,-1.875,-0.6875,standing
6.42,0.792,-7.175,0.011611939,-0.024932861,-0.029724121,-39.6875,-3.8125,-0.875,standing
6.482,0.849,-7.342,0.025390625,-0.007675171,-0.013290405,-39.25,-3.3125,0.375,standing
6.367,0.926,-7.601,-0.01966858,-0.03439331,-0.007492065,-39.875,-3.25,-0.25,standing
6.425,0.821,-7.491,0.008575439,0.015457153,0.045043945,-40,-3.625,-0.0625,standing
6.789,0.404,-7.295,0.16950989,0.12887573,-0.009277344,-40.1875,-3.3125,0.6875,standing
5.554,5.903,-4.844,0.31983948,-0.16473389,0.08241272,-38.0625,-6.8125,-11.25,standing
6.008,5.448,-5.753,0.010864258,-0.093444824,0.017807007,-40.1875,-2.0625,-8.875,standing
6.894,2.524,-4.662,1.0352936,0.7986603,-0.19110107,-34.3125,-11,-13.4375,standing
11.531,7.511,6.732,-0.2748108,-0.60961914,0.7260742,-15.375,-12.3125,-33.5625,standing
-0.581,5.539,7.77,0.6934662,0.1349945,0.8592224,-0.5625,-42.4375,-12.5625,standing
1.448,6.659,6.54,-0.26838684,0.43940735,0.19158936,-24,-43.5625,0.8125,standing
7.554,7.502,3.942,-0.5460205,-2.5224,-0.30918884,-25.5,-39.625,24.625,standing
9.737,6.736,2.089,-0.25759888,-0.4195404,0.13256836,-19,-45.875,23.5,standing
9.981,7.138,0.09,-0.28671265,0.12113953,-0.10646057,-21.125,-45.375,18.5625,standing
1.543,9.478,-0.135,0.31214905,0.2337799,0.27279663,5,-43.125,29.5,standing
0.171,9.914,0.86,-0.2840271,0.27157593,-0.32888794,-2.25,-41.5,29.125,standing
1.093,9.545,2.396,0.14414978,0.02229309,-0.07046509,0.6875,-45.1875,23.25,standing
0.907,9.411,2.769,-0.029907227,0.06413269,0.026733398,-0.75,-46.625,21.25,standing
0.892,9.622,2.558,0.1703949,0.20991516,-0.15815735,-0.0625,-46.9375,20.9375,standing
1.51,9.272,2.855,0.019088745,0.030044556,-0.024215698,-0.3125,-47.25,20.625,standing
0.782,9.856,0.147,0.39019775,-0.18362427,0.0539093,-0.25,-40.3125,30.75,standing
0.754,9.818,0.51,-0.0697937,0.026504517,-0.04638672,0.1875,-39.25,30.875,standing
0.773,9.789,0.181,-0.009994507,-0.04194641,0.02658081,1.4375,-38.5,31.4375,standing
0.849,9.784,0.133,0.021728516,-0.059692383,0.007644653,1.4375,-38.375,31.3125,standing
0.615,9.827,0.171,-0.06504822,-0.0690155,-0.02243042,1.625,-38.5,30.6875,standing
0.424,9.746,0.076,0.26861572,0.1485138,-0.04234314,2.8125,-39.75,29.8125,standing
0.754,9.827,0.023,0.03012085,0.21017456,-0.012252808,1,-38.75,31.25,standing
0.677,9.143,-0.03,0.056655884,0.060516357,-0.04496765,-0.1875,-37.8125,33.125,standing
0.763,9.784,-0.795,-0.08418274,-0.112960815,0.060806274,-0.6875,-35.125,34.6875,standing
0.897,9.808,-0.752,0.02154541,0.002914429,0.00100708,-0.4375,-34.75,34.625,standing
0.988,9.727,-0.69,-0.023513794,0.003234863,0.013427734,-0.5,-34.5,35.25,standing
0.964,9.818,-0.733,-0.0259552,-0.06538391,0.004364014,0.9375,-35.5,35,standing
0.859,9.765,-0.987,0.009048462,0.002380371,0.031661987,0.375,-35,35.5,standing
0.921,9.722,-0.882,0.03036499,0.03253174,-0.035507202,-0.625,-35.0625,34.625,standing
0.696,9.588,-0.91,0.018478394,0.17658997,-0.084228516,-0.4375,-35.5,35.125,standing
0.754,9.698,-0.853,0.062057495,-0.005218506,-0.01651001,-0.375,-36.5,34.8125,standing
0.758,9.76,-0.853,-0.01965332,-0.013305664,0.010498047,-0.4375,-34.9375,34.6875,standing
0.778,9.784,-0.671,-0.05744934,-0.08493042,0.07763672,-0.8125,-35.375,33.4375,standing
0.778,9.727,-0.795,0.036239624,-0.003128052,-0.027664185,-0.375,-35.3125,33.8125,standing
0.802,9.775,-0.853,0.009033203,0.035583496,0.005126953,-0.625,-35.75,35.0625,standing
0.763,9.751,-0.795,0.010986328,0.05757141,-0.004608154,-0.1875,-34.6875,35.0625,standing
0.706,9.794,-0.618,0.005844116,0.037826538,-0.005020142,-0.375,-35.25,34.5,standing
0.372,9.909,-1.106,0.17259216,0.2183075,-0.22964478,-0.4375,-34.8125,34.4375,standing
0.501,9.622,-0.695,0.036392212,-0.037612915,0.027816772,0.375,-34.5,35.25,standing
0.648,9.78,-0.977,-0.030899048,0.041015625,0.011199951,-0.625,-33.6875,35.0625,standing
0.701,9.784,-0.824,-0.005767822,0.023483276,-0.01828003,-0.5625,-33.625,35.1875,standing
0.672,9.727,-0.934,0.003799439,-0.04019165,-0.026916504,-0.0625,-34,35.1875,standing
0.816,9.732,-0.771,0.010162354,-0.061676025,-0.020401001,-0.4375,-34.75,35.4375,standing
0.605,9.775,-0.858,-0.003097534,0.14100647,-0.07711792,-1,-35,35.25,standing
1.07,9.708,-0.719,-0.027359009,0.017700195,-0.025222778,-0.4375,-34.625,35.1875,standing
0.959,9.794,-0.7,-0.015594482,-0.16049194,0.11613464,-0.125,-34.1875,35,standing
0.548,9.77,-0.996,0.018173218,-0.08421326,0.043121338,0.25,-34.375,35.5625,standing
0.825,9.521,-0.877,0.022506714,-0.09063721,0.028457642,-0.25,-34.1875,35.25,standing
0.73,9.804,-0.791,0.02003479,0.05519104,-0.013046265,-0.75,-34.625,35.4375,standing
1.003,9.832,-0.7,0.042877197,0.15325928,-0.07597351,-1.375,-33.9375,35.5625,standing
0.629,9.808,-0.848,0.044799805,-0.06285095,0.07807922,-1.25,-35,35.1875,standing
0.715,9.679,-0.704,-0.008331299,0.045700073,-0.019104004,-1.5625,-34.4375,34.3125,standing
0.945,9.942,0.276,0.04525757,-0.06944275,0.010513306,-2.25,-38.125,31.0625,standing
0.31,9.842,0.3,0.059143066,0.06668091,-0.08076477,2,-41.1875,29.375,standing
1.424,9.741,0.898,-0.21200562,-0.3849945,0.21203613,3.4375,-43.6875,28.125,standing
0.926,9.732,0.812,0.048583984,0.022872925,-0.07757568,1.1875,-43.875,26.1875,standing
0.472,9.784,0.659,0.14297485,0.1441803,-0.1594696,2.5625,-43.3125,26.6875,standing
0.959,9.708,0.831,-0.02897644,-0.06692505,0.013931274,1.8125,-43.8125,26.9375,standing
0.945,9.899,-0.125,0.22410583,0.07019043,-0.01008606,0.25,-40.3125,30.625,standing
0.883,9.794,0.186,-0.031280518,-0.029434204,0.03970337,0,-37.6875,32.3125,standing
0.444,9.942,0.324,-0.2969818,-0.021713257,0.02520752,0.875,-39.8125,31.125,standing
0.806,9.885,1.056,-0.058151245,0.1557312,-0.07498169,-3.0625,-43.625,27.375,standing
1.141,9.693,1.539,0.058502197,0.30299377,-0.021484375,-5.8125,-45.8125,24.75,standing
0.931,9.469,1.778,-0.10374451,-0.16195679,0.14212036,-6.5625,-44.9375,24.0625,standing
0.634,9.76,-0.436,0.022338867,0.02784729,-0.1056366,-2.25,-39.125,31.5,standing
0.979,9.832,-0.216,0.035827637,-0.0050354,-0.007598877,-2.1875,-37.25,32,standing
1.16,9.804,0.037,-0.007141113,0.013473511,0.041137695,-2.0625,-37.375,33.0625,standing
0.864,9.808,-0.235,0.003295898,0.035186768,-0.033828735,-1.125,-37,33.1875,standing
0.907,9.722,-0.13,0.003387451,-0.004547119,0.053115845,-2.4375,-37.125,32.6875,standing
0.53,9.832,-0.642,0.1449585,0.36192322,-0.19871521,-2.25,-36.8125,32.9375,standing
1.022,9.775,-0.183,-0.007110596,0.013763428,0.013336182,-1.6875,-37.375,32.9375,standing
1.175,9.741,-0.087,0.016586304,0.03387451,0.019927979,-2.75,-37.875,32.4375,standing
1.07,9.76,-0.054,-0.017547607,-0.000198364,0.002563477,-2.3125,-38.5,32.25,standing
1.113,9.741,-0.269,0.029403687,-0.12734985,0.0703125,-1.25,-37.0625,32.6875,standing
1.084,9.76,-0.125,-0.03187561,-0.008880615,-0.003204346,-0.875,-37.125,33.3125,standing
1.132,9.804,-0.164,-0.001434326,-0.02381897,0.052627563,-3.6875,-37.4375,33.1875,standing
1.003,9.827,-0.207,0.04083252,-0.12921143,-0.008392334,-4,-37.4375,33.25,standing
1.022,9.799,-0.355,0.020111084,0.06402588,-0.028289795,-2.9375,-36.375,33.625,standing
1.156,9.708,-0.216,-0.03501892,-0.070388794,-0.000640869,-2.625,-36.75,32.9375,standing
1.089,9.77,-0.269,-0.009017944,-0.06832886,0.005874634,-2.5625,-36.5625,33,standing
1.165,9.751,-0.164,0.004699707,-0.002059937,0.007614136,-3.125,-37.125,33.3125,standing
1.055,9.78,-0.293,-0.04032898,-0.004562378,0.011444092,-2.8125,-37.0625,33.375,standing
1.553,9.895,1.08,-0.31661987,-0.12631226,0.1321106,-3.375,-40.625,29.3125,standing
1.132,9.665,1.309,-0.001739502,-0.12643433,0.07141113,-3.3125,-41.5625,27.125,standing
1.572,9.703,1.18,0.014602661,-0.005401611,-0.06904602,-2.875,-42.75,27.375,standing
0.806,9.861,-0.513,0.020339966,-0.17089844,0.18421936,-1.3125,-37.3125,33.5625,standing
0.964,9.832,-0.379,-0.011489868,-0.03390503,-0.026184082,-2.25,-37.1875,33.5,standing
0.998,9.813,-0.35,0.015457153,0.005661011,0.012176514,-2.625,-37.3125,33.125,standing
1.132,9.727,-0.207,0.03126526,-0.141922,0.02708435,-1.0625,-36.9375,33.0625,standing
1.017,9.78,-0.422,0.017440796,0.13616943,0.008087158,-5,-37,33.0625,standing
1.242,9.717,-0.274,-0.001983643,-0.000534058,-0.016204834,-3.25,-37.375,32.8125,standing
1.031,9.765,-0.245,-0.015365601,-0.041305542,-0.005401611,-2.75,-36.625,33.25,standing
1.208,9.77,-0.269,0.015777588,0.039535522,-0.015914917,-2.5625,-37.25,32.75,standing
1.046,9.756,-0.307,-0.013427734,-0.010238647,0.008834839,-2.125,-36,33.4375,standing
1.108,9.76,-0.245,-0.007995606,0.004699707,-0.001174927,-2.75,-37.3125,32.5625,standing
1.055,9.775,-0.279,0.009857178,-0.010406494,-0.009140015,-2.3125,-36.5625,32.9375,standing
1.089,9.77,-0.283,-0.026535034,-0.058944702,0.020263672,-2.125,-36.9375,33.375,standing
1.022,9.751,-0.451,-0.032546997,0.003189087,-0.005630493,-3.125,-36.125,33.125,standing
0.825,9.751,-0.446,0.001449585,-0.011795044,-0.027740479,-1.4375,-36.25,33.1875,standing
1.07,9.765,-0.47,-0.003723145,0.010940552,0.033432007,-1.9375,-35.625,33.9375,standing
1.022,9.794,-0.331,-0.013015747,0.017608643,-0.007263184,-1.5,-36.1875,33,standing
1.017,9.717,-0.384,-0.001525879,-0.06324768,0.004760742,-0.75,-37,33.9375,standing
1.079,9.77,-0.235,-0.010513306,0.036605835,0.003707886,-2.5,-36.3125,33.1875,standing
1.127,9.813,-0.269,-0.011032105,-0.041870117,0.01725769,-2.3125,-37.125,33.625,standing
1.093,9.77,-0.298,-0.000915527,0.005844116,-0.003189087,-1.75,-35.9375,33.75,standing
