Timestamp,Date,Time,Actitivty,Percentage
1511435078,11/23/2017,12:00 AM,Walking,0.16
1511435078,11/23/2017,12:00 AM,In a vehicle,0.12
1511435078,11/23/2017,12:00 AM,On a bicycle,0.08
1511435078,11/23/2017,12:00 AM,Running,0.07
1511435104,11/23/2017,12:00 AM,Still,0.39
1511435104,11/23/2017,12:00 AM,In a vehicle,0.24
1511435104,11/23/2017,12:00 AM,On foot,0.19
1511435104,11/23/2017,12:00 AM,Walking,0.19
1511435104,11/23/2017,12:00 AM,On a bicycle,0.03
1511435104,11/23/2017,12:00 AM,Unknown Activity,0.03
1511435104,11/23/2017,12:00 AM,Running,0
1511435140,11/23/2017,12:00 AM,Unknown Activity,0.4
1511435140,11/23/2017,12:00 AM,In a vehicle,0.1
1511435140,11/23/2017,12:00 AM,On a bicycle,0.1
1511435140,11/23/2017,12:00 AM,On foot,0.1
1511435140,11/23/2017,12:00 AM,Still,0.1
1511435140,11/23/2017,12:00 AM,Walking,0.1
1511435140,11/23/2017,12:00 AM,Running,0.1
1511435420,11/23/2017,12:00 AM,Tilting,1
1511435420,11/23/2017,12:00 AM,Unknown Activity,0.31
1511435420,11/23/2017,12:00 AM,Still,0.2
1511435420,11/23/2017,12:00 AM,On foot,0.15
1511435420,11/23/2017,12:00 AM,Walking,0.15
1511435420,11/23/2017,12:00 AM,On a bicycle,0.1
1511435420,11/23/2017,12:00 AM,In a vehicle,0.09
1511435420,11/23/2017,12:00 AM,Running,0.08
1511435972,11/23/2017,12:00 AM,Unknown Activity,0.31
1511435972,11/23/2017,12:00 AM,Still,0.22
1511435973,11/23/2017,12:00 AM,In a vehicle,0.13
1511435973,11/23/2017,12:00 AM,On foot,0.1
1511435973,11/23/2017,12:00 AM,Walking,0.1
1511435973,11/23/2017,12:00 AM,On a bicycle,0.08
1511435973,11/23/2017,12:00 AM,Running,0.08
1511435998,11/23/2017,12:00 AM,Still,0.65
1511435998,11/23/2017,12:00 AM,On foot,0.16
1511435998,11/23/2017,12:00 AM,Walking,0.16
1511435998,11/23/2017,12:00 AM,In a vehicle,0.1
1511435998,11/23/2017,12:00 AM,Unknown Activity,0.02
1511435998,11/23/2017,12:00 AM,On a bicycle,0.01
1511446239,11/23/2017,12:00 AM,Unknown Activity,0.31
1511446239,11/23/2017,12:00 AM,On foot,0.29
1511446239,11/23/2017,12:00 AM,Walking,0.29
1511446240,11/23/2017,12:00 AM,Still,0.1
1511446240,11/23/2017,12:00 AM,In a vehicle,0.08
1511446240,11/23/2017,12:00 AM,On a bicycle,0.08
1511446240,11/23/2017,12:00 AM,Running,0.08
1511446270,11/23/2017,12:00 AM,Unknown Activity,0.31
1511446270,11/23/2017,12:00 AM,On foot,0.27
1511446270,11/23/2017,12:00 AM,Walking,0.27
1511446270,11/23/2017,12:00 AM,Still,0.1
1511446270,11/23/2017,12:00 AM,In a vehicle,0.09
1511446270,11/23/2017,12:00 AM,On a bicycle,0.08
1511446270,11/23/2017,12:00 AM,Running,0.08
1511446303,11/23/2017,12:00 AM,Still,0.38
1511446303,11/23/2017,12:00 AM,On foot,0.18
1511446303,11/23/2017,12:00 AM,Walking,0.18
1511446303,11/23/2017,12:00 AM,In a vehicle,0.15
1511446303,11/23/2017,12:00 AM,Unknown Activity,0.13
1511446303,11/23/2017,12:00 AM,On a bicycle,0.04
1511446303,11/23/2017,12:00 AM,Running,0.03
1511446321,11/23/2017,12:00 AM,Still,0.43
1511446321,11/23/2017,12:00 AM,Unknown Activity,0.22
1511446321,11/23/2017,12:00 AM,On foot,0.13
1511446321,11/23/2017,12:00 AM,Walking,0.13
1511446321,11/23/2017,12:00 AM,In a vehicle,0.08
1511446321,11/23/2017,12:00 AM,On a bicycle,0.05
1511446321,11/23/2017,12:00 AM,Running,0.05
1511446355,11/23/2017,12:00 AM,Unknown Activity,0.4
1511446355,11/23/2017,12:00 AM,In a vehicle,0.1
1511446355,11/23/2017,12:00 AM,On a bicycle,0.1
1511446355,11/23/2017,12:00 AM,On foot,0.1
1511446355,11/23/2017,12:00 AM,Still,0.1
1511446355,11/23/2017,12:00 AM,Walking,0.1
1511446355,11/23/2017,12:00 AM,Running,0.1
1511446386,11/23/2017,12:00 AM,Unknown Activity,0.31
1511446386,11/23/2017,12:00 AM,Still,0.17
1511446386,11/23/2017,12:00 AM,In a vehicle,0.13
1511446386,11/23/2017,12:00 AM,On foot,0.11
1511446386,11/23/2017,12:00 AM,Walking,0.11
1511446386,11/23/2017,12:00 AM,On a bicycle,0.09
1511446386,11/23/2017,12:00 AM,Running,0.08
1511446421,11/23/2017,12:00 AM,On foot,0.53
1511446421,11/23/2017,12:00 AM,Walking,0.53
1511446421,11/23/2017,12:00 AM,Still,0.15
1511446421,11/23/2017,12:00 AM,Unknown Activity,0.13
1511446421,11/23/2017,12:00 AM,In a vehicle,0.1
1511446421,11/23/2017,12:00 AM,On a bicycle,0.03
1511446421,11/23/2017,12:00 AM,Running,0.03
1511446450,11/23/2017,12:00 AM,Unknown Activity,0.31
1511446450,11/23/2017,12:00 AM,On foot,0.29
1511446450,11/23/2017,12:00 AM,Walking,0.29
1511446450,11/23/2017,12:00 AM,Still,0.1
1511446450,11/23/2017,12:00 AM,In a vehicle,0.08
1511446450,11/23/2017,12:00 AM,On a bicycle,0.08
1511446450,11/23/2017,12:00 AM,Running,0.08
1511446479,11/23/2017,12:00 AM,Still,0.31
1511446479,11/23/2017,12:00 AM,In a vehicle,0.2
1511446479,11/23/2017,12:00 AM,On foot,0.16
1511446479,11/23/2017,12:00 AM,Walking,0.16
1511446479,11/23/2017,12:00 AM,Unknown Activity,0.12
1511446479,11/23/2017,12:00 AM,On a bicycle,0.05
1511446479,11/23/2017,12:00 AM,Running,0.03
1511446510,11/23/2017,12:00 AM,Unknown Activity,0.4
1511446510,11/23/2017,12:00 AM,In a vehicle,0.1
1511446510,11/23/2017,12:00 AM,On a bicycle,0.1
1511446510,11/23/2017,12:00 AM,On foot,0.1
1511446510,11/23/2017,12:00 AM,Still,0.1
1511446510,11/23/2017,12:00 AM,Walking,0.1
1511446510,11/23/2017,12:00 AM,Running,0.1
1511549295,11/24/2017,12:00 AM,Still,1
1511549674,11/24/2017,12:00 AM,Still,1
1511549686,11/24/2017,12:00 AM,Still,1
1511549697,11/24/2017,12:00 AM,Still,1
1511594149,11/25/2017,12:00 AM,Still,0.95
1511594149,11/25/2017,12:00 AM,On foot,0.02
1511594149,11/25/2017,12:00 AM,Walking,0.02
1511594149,11/25/2017,12:00 AM,In a vehicle,0.01
1511594149,11/25/2017,12:00 AM,On a bicycle,0.01
1511594149,11/25/2017,12:00 AM,Unknown Activity,0.01
1511594171,11/25/2017,12:00 AM,Still,0.4
1511594171,11/25/2017,12:00 AM,Unknown Activity,0.27
1511594171,11/25/2017,12:00 AM,In a vehicle,0.07
1511594171,11/25/2017,12:00 AM,On a bicycle,0.07
1511594171,11/25/2017,12:00 AM,On foot,0.07
1511594171,11/25/2017,12:00 AM,Walking,0.07
1511594171,11/25/2017,12:00 AM,Running,0.07
1511594179,11/25/2017,12:00 AM,Still,1
1511594187,11/25/2017,12:00 AM,Still,1
1511594196,11/25/2017,12:00 AM,Still,1
1511594205,11/25/2017,12:00 AM,Still,1
1511594214,11/25/2017,12:00 AM,Still,0.79
1511594214,11/25/2017,12:00 AM,On a bicycle,0.11
1511594214,11/25/2017,12:00 AM,In a vehicle,0.04
1511594214,11/25/2017,12:00 AM,On foot,0.02
1511594214,11/25/2017,12:00 AM,Unknown Activity,0.02
1511594214,11/25/2017,12:00 AM,Walking,0.02
1511594223,11/25/2017,12:00 AM,Still,0.9
1511594223,11/25/2017,12:00 AM,In a vehicle,0.04
1511594223,11/25/2017,12:00 AM,Unknown Activity,0.03
1511594223,11/25/2017,12:00 AM,On a bicycle,0.02
1511594223,11/25/2017,12:00 AM,On foot,0.01
1511594223,11/25/2017,12:00 AM,Walking,0.01
1511594232,11/25/2017,12:00 AM,Still,0.82
1511594232,11/25/2017,12:00 AM,In a vehicle,0.06
1511594232,11/25/2017,12:00 AM,On foot,0.05
1511594232,11/25/2017,12:00 AM,Walking,0.05
1511594232,11/25/2017,12:00 AM,On a bicycle,0.02
1511594232,11/25/2017,12:00 AM,Unknown Activity,0.02
1511594241,11/25/2017,12:00 AM,Still,1
1511594249,11/25/2017,12:00 AM,Still,0.82
1511594249,11/25/2017,12:00 AM,On a bicycle,0.06
1511594250,11/25/2017,12:00 AM,In a vehicle,0.05
1511594250,11/25/2017,12:00 AM,Unknown Activity,0.02
1511594250,11/25/2017,12:00 AM,On foot,0.01
1511594250,11/25/2017,12:00 AM,Walking,0.01
1511594258,11/25/2017,12:00 AM,Still,0.84
1511594258,11/25/2017,12:00 AM,On a bicycle,0.07
1511594258,11/25/2017,12:00 AM,In a vehicle,0.04
1511594258,11/25/2017,12:00 AM,Unknown Activity,0.03
1511594259,11/25/2017,12:00 AM,On foot,0.01
1511594259,11/25/2017,12:00 AM,Walking,0.01
1511594262,11/25/2017,12:00 AM,Still,0.66
1511594262,11/25/2017,12:00 AM,In a vehicle,0.16
1511594263,11/25/2017,12:00 AM,On a bicycle,0.02
1511594263,11/25/2017,12:00 AM,Unknown Activity,0.02
1511594263,11/25/2017,12:00 AM,On foot,0.01
1511594263,11/25/2017,12:00 AM,Walking,0.01
1511594538,11/25/2017,12:00 AM,Still,0.55
1511594538,11/25/2017,12:00 AM,In a vehicle,0.16
1511594538,11/25/2017,12:00 AM,On foot,0.09
1511594538,11/25/2017,12:00 AM,Walking,0.09
1511594538,11/25/2017,12:00 AM,Unknown Activity,0.03
1511594538,11/25/2017,12:00 AM,On a bicycle,0.01
1511594554,11/25/2017,12:00 AM,Still,0.32
1511594554,11/25/2017,12:00 AM,Unknown Activity,0.22
1511594554,11/25/2017,12:00 AM,On foot,0.18
1511594554,11/25/2017,12:00 AM,Walking,0.18
1511594554,11/25/2017,12:00 AM,In a vehicle,0.1
1511594554,11/25/2017,12:00 AM,On a bicycle,0.06
1511594554,11/25/2017,12:00 AM,Running,0.05
1511594562,11/25/2017,12:00 AM,Still,1
1511594570,11/25/2017,12:00 AM,Still,0.82
1511594570,11/25/2017,12:00 AM,In a vehicle,0.07
1511594570,11/25/2017,12:00 AM,On foot,0.06
1511594570,11/25/2017,12:00 AM,Walking,0.06
1511594570,11/25/2017,12:00 AM,On a bicycle,0.02
1511594570,11/25/2017,12:00 AM,Unknown Activity,0.02
1511594579,11/25/2017,12:00 AM,Still,0.87
1511594579,11/25/2017,12:00 AM,In a vehicle,0.06
1511594579,11/25/2017,12:00 AM,Unknown Activity,0.03
1511594579,11/25/2017,12:00 AM,On a bicycle,0.02
1511594588,11/25/2017,12:00 AM,Still,1
1511594597,11/25/2017,12:00 AM,Still,1
1511594606,11/25/2017,12:00 AM,Still,1
1511594615,11/25/2017,12:00 AM,Still,1
1511594624,11/25/2017,12:00 AM,Still,1
1511594634,11/25/2017,12:00 AM,Still,1
1511595580,11/25/2017,12:00 AM,Still,1
1511595591,11/25/2017,12:00 AM,Tilting,1
1511595591,11/25/2017,12:00 AM,Still,0.69
1511595591,11/25/2017,12:00 AM,In a vehicle,0.16
1511595591,11/25/2017,12:00 AM,On foot,0.04
1511595591,11/25/2017,12:00 AM,Walking,0.04
1511595591,11/25/2017,12:00 AM,Unknown Activity,0.03
1511595591,11/25/2017,12:00 AM,On a bicycle,0.01
1511597193,11/25/2017,12:00 AM,Tilting,1
1511597193,11/25/2017,12:00 AM,Still,0.35
1511597193,11/25/2017,12:00 AM,In a vehicle,0.28
1511597193,11/25/2017,12:00 AM,On foot,0.23
1511597194,11/25/2017,12:00 AM,Walking,0.23
1511597194,11/25/2017,12:00 AM,Unknown Activity,0.03
1511597194,11/25/2017,12:00 AM,On a bicycle,0.02
1511597196,11/25/2017,12:00 AM,Still,0.56
1511597196,11/25/2017,12:00 AM,On foot,0.26
1511597196,11/25/2017,12:00 AM,Walking,0.26
1511597196,11/25/2017,12:00 AM,In a vehicle,0.08
1511597196,11/25/2017,12:00 AM,Unknown Activity,0.04
1511597196,11/25/2017,12:00 AM,On a bicycle,0.02
1511597207,11/25/2017,12:00 AM,Still,0.36
1511597207,11/25/2017,12:00 AM,In a vehicle,0.33
1511597207,11/25/2017,12:00 AM,On foot,0.03
1511597207,11/25/2017,12:00 AM,Unknown Activity,0.03
1511597207,11/25/2017,12:00 AM,Walking,0.03
1511597207,11/25/2017,12:00 AM,On a bicycle,0.01
1511597216,11/25/2017,12:00 AM,Still,0.84
1511597216,11/25/2017,12:00 AM,In a vehicle,0.06
1511597216,11/25/2017,12:00 AM,On foot,0.04
1511597216,11/25/2017,12:00 AM,Walking,0.04
1511597216,11/25/2017,12:00 AM,Unknown Activity,0.02
1511597216,11/25/2017,12:00 AM,On a bicycle,0.01
1511597417,11/25/2017,12:00 AM,Still,0.85
1511597417,11/25/2017,12:00 AM,In a vehicle,0.04
1511597417,11/25/2017,12:00 AM,On foot,0.04
1511597417,11/25/2017,12:00 AM,Walking,0.04
1511597417,11/25/2017,12:00 AM,Unknown Activity,0.03
1511597744,11/25/2017,12:00 AM,Still,1
1511597931,11/25/2017,12:00 AM,Tilting,1
1511597931,11/25/2017,12:00 AM,Still,0.69
1511597931,11/25/2017,12:00 AM,In a vehicle,0.15
1511597931,11/25/2017,12:00 AM,On foot,0.06
1511597931,11/25/2017,12:00 AM,Walking,0.06
1511597931,11/25/2017,12:00 AM,Unknown Activity,0.02
1511597931,11/25/2017,12:00 AM,On a bicycle,0.01
1511597935,11/25/2017,12:00 AM,Still,1
1511597939,11/25/2017,12:00 AM,Still,1
1511597949,11/25/2017,12:00 AM,Still,0.73
1511597949,11/25/2017,12:00 AM,In a vehicle,0.17
1511597949,11/25/2017,12:00 AM,On foot,0.03
1511597949,11/25/2017,12:00 AM,Unknown Activity,0.03
1511597949,11/25/2017,12:00 AM,Walking,0.03
1511597949,11/25/2017,12:00 AM,On a bicycle,0.01
1511597958,11/25/2017,12:00 AM,Still,0.9
1511597958,11/25/2017,12:00 AM,In a vehicle,0.05
1511597958,11/25/2017,12:00 AM,Unknown Activity,0.03
1511597958,11/25/2017,12:00 AM,On foot,0.01
1511597958,11/25/2017,12:00 AM,Walking,0.01
1511597967,11/25/2017,12:00 AM,Still,1
1511597976,11/25/2017,12:00 AM,Still,1
1511597985,11/25/2017,12:00 AM,Still,1
1511597994,11/25/2017,12:00 AM,Still,1
1511598003,11/25/2017,12:00 AM,Still,0.59
1511598003,11/25/2017,12:00 AM,In a vehicle,0.24
1511598003,11/25/2017,12:00 AM,On foot,0.08
1511598003,11/25/2017,12:00 AM,Walking,0.08
1511598003,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598003,11/25/2017,12:00 AM,On a bicycle,0.01
1511598012,11/25/2017,12:00 AM,Still,1
1511598021,11/25/2017,12:00 AM,Still,0.73
1511598021,11/25/2017,12:00 AM,In a vehicle,0.18
1511598021,11/25/2017,12:00 AM,On foot,0.03
1511598021,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598021,11/25/2017,12:00 AM,Walking,0.03
1511598030,11/25/2017,12:00 AM,Still,0.64
1511598030,11/25/2017,12:00 AM,On foot,0.34
1511598030,11/25/2017,12:00 AM,Walking,0.34
1511598030,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598039,11/25/2017,12:00 AM,Still,0.87
1511598039,11/25/2017,12:00 AM,On foot,0.06
1511598039,11/25/2017,12:00 AM,Walking,0.06
1511598039,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598039,11/25/2017,12:00 AM,In a vehicle,0.02
1511598039,11/25/2017,12:00 AM,On a bicycle,0.02
1511598048,11/25/2017,12:00 AM,Still,0.69
1511598048,11/25/2017,12:00 AM,In a vehicle,0.2
1511598048,11/25/2017,12:00 AM,On foot,0.04
1511598048,11/25/2017,12:00 AM,Walking,0.04
1511598048,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598048,11/25/2017,12:00 AM,On a bicycle,0.01
1511598057,11/25/2017,12:00 AM,Still,1
1511598066,11/25/2017,12:00 AM,Still,1
1511598075,11/25/2017,12:00 AM,Still,1
1511598084,11/25/2017,12:00 AM,Still,1
1511598093,11/25/2017,12:00 AM,Still,1
1511598102,11/25/2017,12:00 AM,Still,0.71
1511598102,11/25/2017,12:00 AM,In a vehicle,0.14
1511598102,11/25/2017,12:00 AM,On foot,0.05
1511598102,11/25/2017,12:00 AM,Walking,0.05
1511598102,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598102,11/25/2017,12:00 AM,On a bicycle,0.01
1511598110,11/25/2017,12:00 AM,Still,1
1511598113,11/25/2017,12:00 AM,Still,1
1511598122,11/25/2017,12:00 AM,Still,1
1511598132,11/25/2017,12:00 AM,Still,1
1511598141,11/25/2017,12:00 AM,Still,1
1511598150,11/25/2017,12:00 AM,Still,1
1511598160,11/25/2017,12:00 AM,Still,1
1511598169,11/25/2017,12:00 AM,Still,0.74
1511598169,11/25/2017,12:00 AM,In a vehicle,0.17
1511598169,11/25/2017,12:00 AM,On foot,0.04
1511598169,11/25/2017,12:00 AM,Walking,0.04
1511598169,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598169,11/25/2017,12:00 AM,On a bicycle,0.01
1511598178,11/25/2017,12:00 AM,Still,1
1511598187,11/25/2017,12:00 AM,Still,0.86
1511598187,11/25/2017,12:00 AM,In a vehicle,0.04
1511598187,11/25/2017,12:00 AM,On foot,0.03
1511598187,11/25/2017,12:00 AM,Walking,0.03
1511598187,11/25/2017,12:00 AM,On a bicycle,0.02
1511598187,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598196,11/25/2017,12:00 AM,Still,0.82
1511598196,11/25/2017,12:00 AM,On foot,0.07
1511598196,11/25/2017,12:00 AM,Walking,0.07
1511598196,11/25/2017,12:00 AM,In a vehicle,0.04
1511598196,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598196,11/25/2017,12:00 AM,On a bicycle,0.01
1511598205,11/25/2017,12:00 AM,Still,1
1511598214,11/25/2017,12:00 AM,Still,0.41
1511598214,11/25/2017,12:00 AM,On foot,0.3
1511598214,11/25/2017,12:00 AM,Walking,0.3
1511598214,11/25/2017,12:00 AM,In a vehicle,0.18
1511598214,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598214,11/25/2017,12:00 AM,On a bicycle,0.01
1511598219,11/25/2017,12:00 AM,Still,1
1511598229,11/25/2017,12:00 AM,Still,1
1511598238,11/25/2017,12:00 AM,Still,1
1511598243,11/25/2017,12:00 AM,Still,0.83
1511598243,11/25/2017,12:00 AM,In a vehicle,0.06
1511598243,11/25/2017,12:00 AM,On foot,0.06
1511598243,11/25/2017,12:00 AM,Walking,0.06
1511598243,11/25/2017,12:00 AM,Unknown Activity,0.04
1511598262,11/25/2017,12:00 AM,Tilting,1
1511598262,11/25/2017,12:00 AM,Still,0.22
1511598262,11/25/2017,12:00 AM,Unknown Activity,0.21
1511598262,11/25/2017,12:00 AM,On foot,0.17
1511598262,11/25/2017,12:00 AM,Walking,0.17
1511598262,11/25/2017,12:00 AM,In a vehicle,0.14
1511598262,11/25/2017,12:00 AM,On a bicycle,0.11
1511598262,11/25/2017,12:00 AM,Running,0.06
1511598269,11/25/2017,12:00 AM,Tilting,1
1511598269,11/25/2017,12:00 AM,Still,0.87
1511598269,11/25/2017,12:00 AM,In a vehicle,0.04
1511598269,11/25/2017,12:00 AM,On foot,0.03
1511598269,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598269,11/25/2017,12:00 AM,Walking,0.03
1511598269,11/25/2017,12:00 AM,On a bicycle,0.01
1511598278,11/25/2017,12:00 AM,Still,0.92
1511598278,11/25/2017,12:00 AM,On foot,0.03
1511598278,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598278,11/25/2017,12:00 AM,Walking,0.03
1511598278,11/25/2017,12:00 AM,In a vehicle,0.01
1511598278,11/25/2017,12:00 AM,On a bicycle,0.01
1511598285,11/25/2017,12:00 AM,Still,0.71
1511598285,11/25/2017,12:00 AM,In a vehicle,0.15
1511598285,11/25/2017,12:00 AM,On foot,0.03
1511598285,11/25/2017,12:00 AM,Walking,0.03
1511598285,11/25/2017,12:00 AM,On a bicycle,0.02
1511598285,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598289,11/25/2017,12:00 AM,Still,0.75
1511598289,11/25/2017,12:00 AM,In a vehicle,0.14
1511598289,11/25/2017,12:00 AM,On foot,0.04
1511598289,11/25/2017,12:00 AM,Walking,0.04
1511598289,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598289,11/25/2017,12:00 AM,On a bicycle,0.01
1511598299,11/25/2017,12:00 AM,Still,1
1511598307,11/25/2017,12:00 AM,Still,0.92
1511598307,11/25/2017,12:00 AM,On foot,0.04
1511598307,11/25/2017,12:00 AM,Walking,0.04
1511598307,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598307,11/25/2017,12:00 AM,In a vehicle,0.01
1511598316,11/25/2017,12:00 AM,Still,1
1511598325,11/25/2017,12:00 AM,Still,0.8
1511598325,11/25/2017,12:00 AM,On foot,0.17
1511598325,11/25/2017,12:00 AM,Walking,0.17
1511598325,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598329,11/25/2017,12:00 AM,Still,1
1511598338,11/25/2017,12:00 AM,Still,0.85
1511598338,11/25/2017,12:00 AM,On foot,0.08
1511598338,11/25/2017,12:00 AM,Walking,0.08
1511598338,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598338,11/25/2017,12:00 AM,On a bicycle,0.02
1511598338,11/25/2017,12:00 AM,In a vehicle,0.01
1511598347,11/25/2017,12:00 AM,Still,1
1511598355,11/25/2017,12:00 AM,Still,1
1511598364,11/25/2017,12:00 AM,Still,1
1511598373,11/25/2017,12:00 AM,Still,0.89
1511598373,11/25/2017,12:00 AM,On foot,0.07
1511598373,11/25/2017,12:00 AM,Walking,0.07
1511598373,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598373,11/25/2017,12:00 AM,In a vehicle,0.01
1511598373,11/25/2017,12:00 AM,On a bicycle,0.01
1511598382,11/25/2017,12:00 AM,Still,1
1511598391,11/25/2017,12:00 AM,Still,0.77
1511598391,11/25/2017,12:00 AM,In a vehicle,0.11
1511598391,11/25/2017,12:00 AM,On foot,0.03
1511598391,11/25/2017,12:00 AM,Unknown Activity,0.03
1511598391,11/25/2017,12:00 AM,Walking,0.03
1511598391,11/25/2017,12:00 AM,On a bicycle,0.01
1511598400,11/25/2017,12:00 AM,Still,0.95
1511598400,11/25/2017,12:00 AM,On foot,0.03
1511598400,11/25/2017,12:00 AM,Walking,0.03
1511598400,11/25/2017,12:00 AM,Unknown Activity,0.02
1511598409,11/25/2017,12:00 AM,Still,0.74
1511598409,11/25/2017,12:00 AM,On foot,0.22
1511598409,11/25/2017,12:00 AM,Walking,0.22
1511598409,11/25/2017,12:00 AM,Unknown Activity,0.04
1511598816,11/25/2017,12:00 AM,Still,1
1511598929,11/25/2017,12:00 AM,Still,1
1511599177,11/25/2017,12:00 AM,Still,1
1511605803,11/25/2017,12:00 AM,Still,1
1511702902,11/26/2017,12:00 AM,Tilting,1
1511702902,11/26/2017,12:00 AM,Unknown Activity,0.4
1511702902,11/26/2017,12:00 AM,In a vehicle,0.1
1511702902,11/26/2017,12:00 AM,On a bicycle,0.1
1511702902,11/26/2017,12:00 AM,On foot,0.1
1511702902,11/26/2017,12:00 AM,Still,0.1
1511702902,11/26/2017,12:00 AM,Walking,0.1
1511702902,11/26/2017,12:00 AM,Running,0.1
1511702933,11/26/2017,12:00 AM,Unknown Activity,0.31
1511702933,11/26/2017,12:00 AM,Still,0.17
1511702933,11/26/2017,12:00 AM,On foot,0.13
1511702933,11/26/2017,12:00 AM,Walking,0.13
1511702933,11/26/2017,12:00 AM,In a vehicle,0.12
1511702933,11/26/2017,12:00 AM,On a bicycle,0.08
1511702933,11/26/2017,12:00 AM,Running,0.08
1511702970,11/26/2017,12:00 AM,Tilting,1
1511702970,11/26/2017,12:00 AM,Unknown Activity,0.31
1511702970,11/26/2017,12:00 AM,Still,0.17
1511702970,11/26/2017,12:00 AM,In a vehicle,0.15
1511702970,11/26/2017,12:00 AM,On foot,0.09
1511702970,11/26/2017,12:00 AM,Walking,0.09
1511702970,11/26/2017,12:00 AM,On a bicycle,0.08
1511702970,11/26/2017,12:00 AM,Running,0.08
1511702995,11/26/2017,12:00 AM,Still,1
1511703004,11/26/2017,12:00 AM,Still,0.68
1511703004,11/26/2017,12:00 AM,In a vehicle,0.17
1511703004,11/26/2017,12:00 AM,On foot,0.03
1511703004,11/26/2017,12:00 AM,Walking,0.03
1511703004,11/26/2017,12:00 AM,Unknown Activity,0.02
1511703004,11/26/2017,12:00 AM,On a bicycle,0.01
1511703013,11/26/2017,12:00 AM,Still,0.61
1511703013,11/26/2017,12:00 AM,In a vehicle,0.13
1511703013,11/26/2017,12:00 AM,On foot,0.13
1511703013,11/26/2017,12:00 AM,Walking,0.13
1511703013,11/26/2017,12:00 AM,On a bicycle,0.02
1511703013,11/26/2017,12:00 AM,Unknown Activity,0.02
1511703022,11/26/2017,12:00 AM,Still,1
1511703031,11/26/2017,12:00 AM,Still,1
1511703041,11/26/2017,12:00 AM,Still,1
1511703050,11/26/2017,12:00 AM,Still,1
1511703059,11/26/2017,12:00 AM,Still,1
1511703068,11/26/2017,12:00 AM,Still,1
1511703077,11/26/2017,12:00 AM,Still,1
1511703086,11/26/2017,12:00 AM,Still,1
1511703095,11/26/2017,12:00 AM,Still,1
1511703104,11/26/2017,12:00 AM,Still,1
1511703113,11/26/2017,12:00 AM,Still,1
1511703123,11/26/2017,12:00 AM,Still,1
1511703132,11/26/2017,12:00 AM,Still,0.48
1511703132,11/26/2017,12:00 AM,On foot,0.2
1511703132,11/26/2017,12:00 AM,Walking,0.2
1511703132,11/26/2017,12:00 AM,In a vehicle,0.13
1511703132,11/26/2017,12:00 AM,On a bicycle,0.04
1511703132,11/26/2017,12:00 AM,Unknown Activity,0.04
1511703141,11/26/2017,12:00 AM,Still,1
1511703159,11/26/2017,12:00 AM,Still,0.35
1511703159,11/26/2017,12:00 AM,Unknown Activity,0.22
1511703159,11/26/2017,12:00 AM,On foot,0.13
1511703159,11/26/2017,12:00 AM,Walking,0.13
1511703159,11/26/2017,12:00 AM,In a vehicle,0.12
1511703159,11/26/2017,12:00 AM,On a bicycle,0.06
1511703159,11/26/2017,12:00 AM,Running,0.06
1511703168,11/26/2017,12:00 AM,Still,1
1511703186,11/26/2017,12:00 AM,Still,0.55
1511703186,11/26/2017,12:00 AM,Unknown Activity,0.2
1511703186,11/26/2017,12:00 AM,In a vehicle,0.05
1511703186,11/26/2017,12:00 AM,On a bicycle,0.05
1511703186,11/26/2017,12:00 AM,On foot,0.05
1511703186,11/26/2017,12:00 AM,Walking,0.05
1511703186,11/26/2017,12:00 AM,Running,0.05
1511703195,11/26/2017,12:00 AM,Still,1
1511703204,11/26/2017,12:00 AM,Still,1
1511703213,11/26/2017,12:00 AM,Still,1
1511703222,11/26/2017,12:00 AM,Still,1
1511703231,11/26/2017,12:00 AM,Still,1
1511703240,11/26/2017,12:00 AM,Still,0.55
1511703240,11/26/2017,12:00 AM,In a vehicle,0.13
1511703240,11/26/2017,12:00 AM,On a bicycle,0.1
1511703240,11/26/2017,12:00 AM,On foot,0.08
1511703240,11/26/2017,12:00 AM,Walking,0.08
1511703240,11/26/2017,12:00 AM,Unknown Activity,0.02
1511703255,11/26/2017,12:00 AM,Tilting,1
1511703255,11/26/2017,12:00 AM,Still,0.41
1511703255,11/26/2017,12:00 AM,Unknown Activity,0.22
1511703255,11/26/2017,12:00 AM,In a vehicle,0.11
1511703255,11/26/2017,12:00 AM,On foot,0.07
